Timestamp,answerCode,elapsed,assessmentItemID,KnowledgeTag,testId,userID,item,item_order,user_total_correct_cnt,user_total_ans_cnt,user_total_acc,test_size,retest,user_test_ans_cnt,user_test_correct_cnt,user_acc,test_mean,test_sum,ItemID_mean,ItemID_sum,tag_mean,tag_sum,classification,paperNum,problemNum,hours,time_bin,tag_acc,assessment_acc,test_acc,time,correct_shift_-2,correct_shift_-1,correct_shift_1,correct_shift_2,total_used_time,shift,past_correct,future_correct,past_content_correct,past_count,average_correct,past_content_count,average_content_correct,mean_time,time_median,hour,correct_per_hour,hour_mode,is_night,normalized_time,relative_time,time_cut,time_qcut,same_tag,cont_tag
2019-06-03 13:00:00,0,149,38227097,3473,8094,129615,96,0,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,9,94,97,13,2,0,0,0,1559566800.0,0.0,0.0,0.0,0.0,1559566800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559566800.0,13,0.5764499121265377,13,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-09-20 21:15:00,1,10,77742187,9577,6455,129645,186,8,0.0,0,0.0,12,0,0,0.0,0.0,0.6666666666666666,8,1.0,1,0.6666666666666666,8,5,455,187,21,3,0,0,0,1537478100.0,0.0,0.0,0.0,0.0,1537478100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537478100.0,21,0.5887978142076503,21,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-09 21:00:00,0,924,51374272,1658,5563,129665,271,15,0.0,0,0.0,39,0,0,0.0,0.0,0.15384615384615385,6,0.0,0,0.15384615384615385,6,6,563,272,21,3,0,0,0,1560114000.0,0.0,0.0,0.0,0.0,1560114000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560116250.0,21,0.5887978142076503,21,True,-0.7071067811865476,-2250.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-09 22:15:00,0,36,25169439,1832,0363,129665,438,13,0.0,0,0.0,31,0,0,0.0,0.0,0.3225806451612903,10,0.0,0,0.3225806451612903,10,6,363,439,22,3,0,0,0,1560118500.0,0.0,0.0,0.0,0.0,3120232500.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,1560116250.0,22,0.592896174863388,21,True,0.7071067811865476,2250.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-06 19:45:00,0,31,88817551,6244,8384,129688,550,22,0.0,0,0.0,30,0,0,0.0,0.0,0.03333333333333333,1,0.0,0,0.03333333333333333,1,8,384,551,19,3,0,0,0,1559850300.0,0.0,1.0,0.0,0.0,1559850300.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1560201300.0,19,0.5618860510805501,19,True,-0.7071067811865475,-351000.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-14 22:45:00,1,22,90534435,7671,4774,129688,434,14,0.0,0,0.0,18,0,0,0.0,0.0,0.2777777777777778,5,1.0,1,0.2777777777777778,5,7,774,435,22,3,0,0,0,1560552300.0,0.0,0.0,0.0,0.0,3120402600.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,1560201300.0,22,0.592896174863388,19,True,0.7071067811865475,351000.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-10-29 19:15:00,0,21,73535316,7770,5423,129706,315,3,0.0,0,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,423,316,19,3,0,0,0,1540840500.0,0.0,0.0,0.0,0.0,1540840500.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1540840500.0,19,0.5618860510805501,19,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-08 16:45:00,1,7,92430990,9178,3659,129785,989,28,0.0,0,0.0,32,0,0,0.0,0.0,0.5,16,1.0,1,0.5,16,5,659,990,16,2,0,0,0,1536425100.0,0.0,1.0,0.0,0.0,1536425100.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1536678900.0,16,0.43737166324435317,13,True,-0.7071067811865476,-253800.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-14 13:45:00,1,20,20281258,1590,6885,129785,257,9,0.0,0,0.0,35,0,0,0.0,0.0,0.6,21,1.0,1,0.6,21,8,885,258,13,2,0,0,0,1536932700.0,0.0,0.0,1.0,0.0,3073357800.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1536678900.0,13,0.5764499121265377,13,True,0.7071067811865476,253800.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-05-14 16:15:00,1,27,90814540,8007,6436,129796,539,6,0.0,0,0.0,7,0,0,0.0,0.0,0.42857142857142855,3,1.0,1,0.42857142857142855,3,3,436,540,16,2,0,0,0,1557850500.0,0.0,0.0,0.0,0.0,1557850500.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1557850500.0,16,0.43737166324435317,16,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-21 13:45:00,1,5,36589266,2031,0205,129805,265,10,0.0,0,0.0,27,0,0,0.0,0.0,0.9259259259259259,25,1.0,1,0.9259259259259259,25,0,205,266,13,2,0,0,0,1561124700.0,0.0,0.0,0.0,0.0,1561124700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561124700.0,13,0.5764499121265377,13,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-10-02 21:45:00,0,66,8824777,4848,1185,129824,776,2,0.0,0,0.0,24,0,0,0.0,0.0,0.75,18,0.0,0,0.75,18,8,185,777,21,3,0,0,0,1538516700.0,0.0,0.0,0.0,0.0,1538516700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538516700.0,21,0.5887978142076503,21,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-18 17:00:00,0,23,61859530,2901,9100,129871,529,4,0.0,0,0.0,6,0,0,0.0,0.0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0,100,530,17,2,0,0,0,1539882000.0,0.0,0.0,0.0,0.0,1539882000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1539882000.0,17,0.5307443365695793,17,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-26 11:30:00,0,17,32798400,9649,1627,129878,399,4,0.0,0,0.0,16,0,0,0.0,0.0,0.5,8,0.0,0,0.5,8,2,627,400,11,1,0,0,0,1561548600.0,0.0,0.0,0.0,0.0,1561548600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561549050.0,11,0.52099533437014,11,False,-0.7071067811865475,-450.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-26 11:45:00,0,83,10368590,2982,0163,129878,589,3,0.0,0,0.0,15,0,0,0.0,0.0,0.4,6,0.0,0,0.4,6,6,163,590,11,1,0,0,0,1561549500.0,0.0,0.0,0.0,0.0,3123098100.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,1561549050.0,11,0.52099533437014,11,False,0.7071067811865475,450.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-10 19:00:00,0,9,4613383,5985,0282,129880,382,1,0.0,0,0.0,26,0,0,0.0,0.0,0.038461538461538464,1,0.0,0,0.038461538461538464,1,8,282,383,19,3,0,0,0,1560193200.0,0.0,0.0,0.0,0.0,1560193200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560193200.0,19,0.5618860510805501,19,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-09-28 13:45:00,1,10,22855959,1999,5268,129937,958,3,0.0,0,0.0,9,0,0,0.0,0.0,0.7777777777777778,7,1.0,1,0.7777777777777778,7,6,268,959,13,2,0,0,0,1538142300.0,0.0,0.0,0.0,0.0,1538142300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538142300.0,13,0.5764499121265377,13,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-05 10:45:00,1,15,79638124,2698,7506,129945,123,28,0.0,0,0.0,33,0,0,0.0,0.0,0.8484848484848485,28,1.0,1,0.8484848484848485,28,0,506,124,10,1,0,0,0,1559731500.0,0.0,0.0,0.0,0.0,1559731500.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559731500.0,10,0.5223300970873787,10,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-09-26 11:00:00,1,15,86494928,2698,7506,129948,927,29,0.0,0,0.0,33,0,0,0.0,0.0,0.8484848484848485,28,1.0,1,0.8484848484848485,28,0,506,928,11,1,0,0,0,1537959600.0,0.0,0.0,0.0,0.0,1537959600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537959600.0,11,0.52099533437014,11,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-18 14:15:00,0,13,94619444,6185,2853,129961,443,20,0.0,0,0.0,22,0,0,0.0,0.0,0.9090909090909091,20,0.0,0,0.9090909090909091,20,5,853,444,14,2,0,0,0,1560867300.0,0.0,0.0,0.0,0.0,1560867300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560867300.0,14,0.5519713261648745,14,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-07 11:00:00,1,23,62667017,4849,3929,130001,16,3,0.0,0,0.0,6,0,0,0.0,0.0,0.8333333333333334,5,1.0,1,0.8333333333333334,5,2,929,17,11,1,0,0,0,1536318000.0,0.0,0.0,0.0,0.0,1536318000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1536318000.0,11,0.52099533437014,11,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-27 09:00:00,1,13,37857510,1573,4601,130014,509,17,0.0,0,0.0,31,0,0,0.0,0.0,1.0,31,1.0,1,1.0,31,0,601,510,9,1,0,0,0,1538038800.0,0.0,0.0,0.0,0.0,1538038800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538038800.0,9,0.5425531914893617,9,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-30 12:00:00,0,7,98467414,6479,0166,130080,413,84,0.0,0,0.0,86,0,0,0.0,0.0,0.6976744186046512,60,0.0,0,0.6976744186046512,60,6,166,414,12,2,0,0,0,1540900800.0,0.0,0.0,0.0,0.0,1540900800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1540900800.0,12,0.5175718849840255,12,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-22 15:45:00,1,8,90734343,4640,9171,130113,342,13,0.0,0,0.0,14,0,0,0.0,0.0,0.7857142857142857,11,1.0,1,0.7857142857142857,11,7,171,343,15,2,0,0,0,1537631100.0,0.0,0.0,0.0,0.0,1537631100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537631100.0,15,0.5520282186948854,15,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-19 20:30:00,1,33,85639922,5447,2987,130142,921,6,0.0,0,0.0,8,0,0,0.0,0.0,0.875,7,1.0,1,0.875,7,8,987,922,20,3,0,0,0,1537389000.0,0.0,0.0,0.0,0.0,1537389000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537389000.0,20,0.5595075239398085,20,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-20 20:00:00,1,44,61119712,7930,0712,130150,711,10,0.0,0,0.0,15,0,0,0.0,0.0,0.8666666666666667,13,1.0,1,0.8666666666666667,13,1,712,712,20,3,0,0,0,1537473600.0,0.0,0.0,0.0,0.0,1537473600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537473600.0,20,0.5595075239398085,20,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-14 09:15:00,0,375,79023856,8565,6520,130170,855,13,0.0,0,0.0,15,0,0,0.0,0.0,0.2,3,0.0,0,0.2,3,2,520,856,9,1,0,0,0,1560503700.0,0.0,0.0,0.0,0.0,1560503700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560503700.0,9,0.5425531914893617,9,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-20 17:15:00,1,5,26941553,1390,2899,130177,552,3,0.0,0,0.0,9,0,0,0.0,0.0,0.8888888888888888,8,1.0,1,0.8888888888888888,8,9,899,553,17,2,0,0,0,1537463700.0,0.0,0.0,0.0,0.0,1537463700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537463700.0,17,0.5307443365695793,17,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-20 16:15:00,1,15,37469936,2361,1607,130212,935,3,0.0,0,0.0,11,0,0,0.0,0.0,0.9090909090909091,10,1.0,1,0.9090909090909091,10,0,607,936,16,2,0,0,0,1537460100.0,0.0,0.0,0.0,0.0,1537460100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537460100.0,16,0.43737166324435317,16,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-12 11:00:00,0,74,78375072,3637,3806,130257,71,9,0.0,0,0.0,13,0,0,0.0,0.0,0.6153846153846154,8,0.0,0,0.6153846153846154,8,0,806,72,11,1,0,0,0,1539342000.0,1.0,0.0,0.0,0.0,1539342000.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1539693900.0,11,0.52099533437014,11,False,-0.591221145409026,-351900.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-16 12:45:00,0,40,16877871,3626,3072,130257,870,1,0.0,0,0.0,15,0,0,0.0,0.0,0.4666666666666667,7,0.0,0,0.4666666666666667,7,7,72,871,12,2,0,0,0,1539693900.0,0.0,1.0,0.0,0.0,3079035900.0,0.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,1539693900.0,12,0.5175718849840255,11,False,-0.5633674060096853,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-24 17:45:00,1,82,24781293,7677,4872,130257,292,1,0.0,0,0.0,14,0,0,0.0,0.0,0.2857142857142857,4,1.0,1,0.2857142857142857,4,7,872,293,17,2,0,0,0,1561398300.0,0.0,0.0,0.0,0.0,4640434200.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1546811400.0,1539693900.0,17,0.5307443365695793,11,False,1.1545885514187113,21704400.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-18 21:15:00,1,22,80035315,6087,9017,130271,314,23,0.0,0,0.0,28,0,0,0.0,0.0,0.5714285714285714,16,1.0,1,0.5714285714285714,16,1,17,315,21,3,0,0,0,1537305300.0,0.0,0.0,0.0,0.0,1537305300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537305300.0,21,0.5887978142076503,21,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-30 20:30:00,1,15,79625451,1590,6885,130364,450,28,0.0,0,0.0,35,0,0,0.0,0.0,0.6,21,1.0,1,0.6,21,8,885,451,20,3,0,0,0,1538339400.0,0.0,0.0,0.0,0.0,1538339400.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538339400.0,20,0.5595075239398085,20,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-13 22:15:00,1,10,9216711,7825,7143,130372,710,6,0.0,0,0.0,34,0,0,0.0,0.0,0.7058823529411765,24,1.0,1,0.7058823529411765,24,4,143,711,22,3,0,0,0,1536876900.0,0.0,0.0,0.0,0.0,1536876900.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1536876900.0,22,0.592896174863388,22,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-05-31 10:00:00,1,75,21872751,7147,7114,130391,750,0,0.0,0,0.0,4,0,0,0.0,0.0,0.5,2,1.0,1,0.5,2,1,114,751,10,1,0,0,0,1559296800.0,0.0,0.0,0.0,0.0,1559296800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559296800.0,10,0.5223300970873787,10,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-01 20:15:00,1,21,43587519,7193,9210,130406,518,0,0.0,0,0.0,2,0,0,0.0,0.0,1.0,2,1.0,1,1.0,2,1,210,519,20,3,0,0,0,1559420100.0,0.0,0.0,0.0,0.0,1559420100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559420100.0,20,0.5595075239398085,20,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-14 21:15:00,1,43,88777469,7414,4559,130481,468,29,0.0,0,0.0,36,0,0,0.0,0.0,0.3055555555555556,11,1.0,1,0.3055555555555556,11,5,559,469,21,3,0,0,0,1560546900.0,0.0,1.0,0.0,0.0,1560546900.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1560704850.0,21,0.5887978142076503,13,True,-0.7071067811865475,-157950.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-18 13:00:00,1,13,33233633,3282,6157,130481,632,11,0.0,0,0.0,24,0,0,0.0,0.0,0.4166666666666667,10,1.0,1,0.4166666666666667,10,5,157,633,13,2,0,0,0,1560862800.0,0.0,0.0,1.0,0.0,3121409700.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1560704850.0,13,0.5764499121265377,13,True,0.7071067811865475,157950.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-18 15:30:00,0,49,66522477,9982,5639,130482,476,6,0.0,0,0.0,10,0,0,0.0,0.0,0.4,4,0.0,0,0.4,4,3,639,477,15,2,0,0,0,1560871800.0,0.0,0.0,0.0,0.0,1560871800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560871800.0,15,0.5520282186948854,15,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-28 19:00:00,1,33,67160999,8791,3579,130545,998,2,0.0,0,0.0,3,0,0,0.0,0.0,0.3333333333333333,1,1.0,1,0.3333333333333333,1,7,579,999,19,3,0,0,0,1538161200.0,0.0,0.0,0.0,0.0,1538161200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538161200.0,19,0.5618860510805501,19,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-17 15:30:00,1,17,74426775,9219,1939,130561,774,41,0.0,0,0.0,60,0,0,0.0,0.0,0.8666666666666667,52,1.0,1,0.8666666666666667,52,3,939,775,15,2,0,0,0,1537198200.0,0.0,0.0,0.0,0.0,1537198200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537198200.0,15,0.5520282186948854,15,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-19 11:00:00,0,89,4542425,2366,8395,130564,424,0,0.0,0,0.0,4,0,0,0.0,0.0,0.5,2,0.0,0,0.5,2,9,395,425,11,1,0,0,0,1560942000.0,0.0,0.0,0.0,0.0,1560942000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560942000.0,11,0.52099533437014,11,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-01 12:30:00,1,93,85505088,4921,0737,130605,87,2,0.0,0,0.0,4,0,0,0.0,0.0,0.75,3,1.0,1,0.75,3,3,737,88,12,2,0,0,0,1559392200.0,0.0,0.0,0.0,0.0,1559392200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559392200.0,12,0.5175718849840255,12,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-09-17 22:45:00,1,14,91883416,2985,1452,130622,415,2,0.0,0,0.0,4,0,0,0.0,0.0,0.75,3,1.0,1,0.75,3,5,452,416,22,3,0,0,0,1537224300.0,0.0,0.0,0.0,0.0,1537224300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537224300.0,22,0.592896174863388,22,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-05 16:45:00,0,20,49498831,7817,3651,130645,830,7,0.0,0,0.0,13,0,0,0.0,0.0,0.15384615384615385,2,0.0,0,0.15384615384615385,2,5,651,831,16,2,0,0,0,1559753100.0,0.0,0.0,0.0,0.0,1559753100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559754000.0,16,0.43737166324435317,16,True,-0.7071067811865475,-900.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-05 17:15:00,0,67,66680546,7817,3651,130645,545,9,0.0,1,0.0,13,0,1,0.0,0.0,0.15384615384615385,2,0.0,0,0.15384615384615385,2,5,651,546,17,2,0,0,0,1559754900.0,0.0,0.0,0.0,0.0,3119508000.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,1559754000.0,17,0.5307443365695793,16,True,0.7071067811865475,900.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-10-13 12:15:00,1,15,4442489,8212,2603,130706,488,0,0.0,0,0.0,11,0,0,0.0,0.0,0.5454545454545454,6,1.0,1,0.5454545454545454,6,0,603,489,12,2,0,0,0,1539432900.0,0.0,0.0,0.0,0.0,1539432900.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1539432900.0,12,0.5175718849840255,12,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-16 16:45:00,0,35,47024539,5044,9008,130725,538,3,0.0,0,0.0,9,0,0,0.0,0.0,0.6666666666666666,6,0.0,0,0.6666666666666666,6,0,8,539,16,2,0,0,0,1539708300.0,0.0,0.0,0.0,0.0,1539708300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1539708300.0,16,0.43737166324435317,16,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-26 10:00:00,0,37,82023170,8395,3967,130745,169,22,0.0,0,0.0,31,0,0,0.0,0.0,0.5806451612903226,18,0.0,0,0.5806451612903226,18,6,967,170,10,1,0,0,0,1561543200.0,0.0,1.0,0.0,0.0,1561543200.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1561673700.0,10,0.5223300970873787,10,False,-0.7071067811865475,-130500.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-29 10:30:00,1,8,19972525,9119,5566,130745,524,6,0.0,0,0.0,27,0,0,0.0,0.0,0.48148148148148145,13,1.0,1,0.48148148148148145,13,6,566,525,10,1,0,0,0,1561804200.0,0.0,0.0,0.0,0.0,3123347400.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,1561673700.0,10,0.5223300970873787,10,False,0.7071067811865475,130500.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-14 09:30:00,1,11,76443502,6479,0166,130755,501,72,0.0,0,0.0,86,0,0,0.0,0.0,0.6976744186046512,60,1.0,1,0.6976744186046512,60,6,166,502,9,1,0,0,0,1560504600.0,0.0,0.0,0.0,0.0,1560504600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560504600.0,9,0.5425531914893617,9,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-13 11:45:00,0,900,27388689,7019,8221,130765,688,0,0.0,0,0.0,7,0,0,0.0,0.0,0.7142857142857143,5,0.0,0,0.7142857142857143,5,2,221,689,11,1,0,0,0,1560426300.0,0.0,0.0,0.0,0.0,1560426300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560898800.0,11,0.52099533437014,10,False,-0.7071067811865475,-472500.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-24 10:15:00,0,66,34604363,1125,8042,130765,362,4,0.0,0,0.0,16,0,0,0.0,0.0,0.625,10,0.0,0,0.625,10,4,42,363,10,1,0,0,0,1561371300.0,0.0,0.0,0.0,0.0,3121797600.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,1560898800.0,10,0.5223300970873787,10,False,0.7071067811865475,472500.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-22 11:15:00,0,12,65163148,6072,4426,130785,147,15,0.0,0,0.0,22,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,426,148,11,1,0,0,0,1561202100.0,0.0,0.0,0.0,0.0,1561202100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561202100.0,11,0.52099533437014,11,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-26 11:00:00,1,15,69582969,4320,9829,130821,968,8,0.0,0,0.0,13,0,0,0.0,0.0,0.8461538461538461,11,1.0,1,0.8461538461538461,11,2,829,969,11,1,0,0,0,1537959600.0,1.0,1.0,0.0,0.0,1537959600.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,1537959600.0,11,0.52099533437014,11,False,-0.5773502691896257,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-09-26 11:00:00,1,8,42106688,4320,9829,130821,687,6,1.0,1,1.0,13,0,1,1.0,1.0,0.8461538461538461,11,1.0,1,0.8461538461538461,11,2,829,688,11,1,0,0,0,1537959600.0,0.0,1.0,1.0,0.0,3075919200.0,0.0,1.0,1.0,0.0,1,1.0,0,0.0,0.0,1537959600.0,11,0.52099533437014,11,False,-0.5773502691896257,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",True,1
2018-10-04 20:15:00,1,13,9352834,1007,0172,130821,833,1,0.0,0,0.0,24,0,0,0.0,0.0,0.7916666666666666,19,1.0,1,0.7916666666666666,19,7,172,834,20,3,0,0,0,1538684100.0,0.0,0.0,1.0,1.0,4614603300.0,0.0,2.0,0.0,0.0,2,1.0,0,0.0,1538201100.0,1537959600.0,20,0.5595075239398085,11,False,1.1547005383792515,724500.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
